##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	SRR8283889.sra_2.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	13696922
Sequences flagged as poor quality	0
Sequence length	101
%GC	46
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1103	10-11	-0.2522869407978803
1103	12-13	-0.24478997116074197
1103	14-15	-0.23638391131556347
1103	16-17	-0.20388678960716788
1103	18-19	-0.19482742127648578
1103	20-21	-0.17630923726956382
1103	22-23	-0.1519501790274589
1103	24-25	-0.13812724707892698
1103	26-27	-0.21309810664600093
1103	28-29	-0.27819621868511035
1103	30-31	-0.1850070559344772
1103	32-33	-0.2045290094369676
1103	34-35	-0.16709339556407343
1103	36-37	-0.2160042685450705
1103	38-39	-0.19470514843612108
1103	40-41	-0.2806375233095153
1103	42-43	-0.22922416794378364
1103	44-45	-0.28635662231052095
1103	46-47	-0.251110960249342
1103	48-49	-0.20396081543383104
1103	50-51	-0.2532684924463169
1103	52-53	-0.17347021407447727
1103	54-55	-0.15195374659920446
1103	56-57	-0.14538351568544527
1103	58-59	-0.13478674214855602
1103	60-61	-0.15202614418242177
1103	62-63	-0.16398383363559077
1103	64-65	-0.1317729489688304
1103	66-67	-0.06379467408547157
1103	68-69	-0.11046920906491664
1103	70-71	-0.09696126826315776
1103	72-73	-0.06487760804966314
1103	74-75	-0.04365330428123926
1103	76-77	-0.02429698079386
1103	78-79	-0.049212869570332884
1103	80-81	-0.08833552081642893
1103	82-83	-0.08179958406488197
1103	84-85	-0.09186218341871566
1103	86-87	-0.0891996899151799
1103	88-89	-0.07032618935757284
1103	90-91	-0.00805549765428637
1103	92-93	-0.02097082160150876
1103	94-95	-0.07441962302447891
1103	96-97	-0.08324315566374807
1103	98-99	-0.053954628860370946
1103	100-101	-0.253421301564412
1104	1	-0.16759324840717582
1104	2	-0.13316478896289397
1104	3	-0.04757533554858284
1104	4	-0.10970107092742154
1104	5	-0.07950490339428029
1104	6	-0.10895667759996286
1104	7	-0.09331493399373159
1104	8	-0.10790289624346627
1104	9	-0.07994200365622817
1104	10-11	-0.04285277061175918
1104	12-13	-0.051361349516525934
1104	14-15	-0.02180177531998595
1104	16-17	-0.06862607932462339
1104	18-19	-0.031246021681326397
1104	20-21	0.0067548400239232365
1104	22-23	0.058757670293196895
1104	24-25	0.005533093354443963
1104	26-27	-0.006159332449044541
1104	28-29	-0.05043163033535336
1104	30-31	0.053478090776508225
1104	32-33	0.03443562202699724
1104	34-35	-0.03922874362890383
1104	36-37	0.016789600871149446
1104	38-39	0.05486779160334976
1104	40-41	0.07431874110126557
1104	42-43	0.09204638219277683
1104	44-45	0.04496734199316421
1104	46-47	0.07698595342450432
1104	48-49	0.08207178808150672
1104	50-51	-0.07564694113095527
1104	52-53	0.007789018581000562
1104	54-55	0.1260945228195851
1104	56-57	0.10089239356396718
1104	58-59	0.15322879344702045
1104	60-61	0.1735947185925184
1104	62-63	0.1556870263441681
1104	64-65	0.13450316941668916
1104	66-67	0.1640208308636204
1104	68-69	0.12588504176730453
1104	70-71	0.1469004863325054
1104	72-73	0.07712307646891503
1104	74-75	0.11476697806055469
1104	76-77	0.11931863668653975
1104	78-79	0.13745667405847328
1104	80-81	0.06559263851632835
1104	82-83	0.09954105079995657
1104	84-85	0.07459407355164771
1104	86-87	0.08383425971277703
1104	88-89	0.024295875547814205
1104	90-91	0.08522250577152235
1104	92-93	0.05085890621186451
1104	94-95	0.027305749891347375
1104	96-97	0.03567240120739612
1104	98-99	0.06587710505093014
1104	100-101	-0.01040711127709315
1105	1	-0.22911738795955827
1105	2	-0.1848941614076942
1105	3	-0.15110019779607242
1105	4	-0.2110171933663807
1105	5	-0.18510326781355957
1105	6	-0.19765168254654952
1105	7	-0.26275179327681286
1105	8	-0.1871221221634798
1105	9	-0.10834000178522274
1105	10-11	-0.12493939666906329
1105	12-13	-0.15441783573994883
1105	14-15	-0.1384985786681483
1105	16-17	-0.14129091108663516
1105	18-19	-0.1244548357015276
1105	20-21	-0.1465836431910219
1105	22-23	-0.09814456329062438
1105	24-25	-0.1101661119234052
1105	26-27	-0.11392794737169254
1105	28-29	-0.11202796093349576
1105	30-31	-0.06707619167755752
1105	32-33	-0.07706839058041481
1105	34-35	-0.12911294952188257
1105	36-37	-0.11847883203260778
1105	38-39	-0.13156714010535353
1105	40-41	-0.13582389758520463
1105	42-43	-0.10617646853601315
1105	44-45	-0.095020505675393
1105	46-47	-0.1061978886236048
1105	48-49	-0.08754848536589321
1105	50-51	-0.22101404677255232
1105	52-53	-0.14595059351747608
1105	54-55	-0.0442632686048583
1105	56-57	-0.07269406295809944
1105	58-59	-0.030675956118493275
1105	60-61	-0.005722305206496969
1105	62-63	-0.03216171771894949
1105	64-65	-0.01857868499921267
1105	66-67	-0.020741196588495825
1105	68-69	-0.05448431703844392
1105	70-71	-0.09575740880007544
1105	72-73	-0.0814940403185922
1105	74-75	-0.06022417585937134
1105	76-77	0.00764214491284676
1105	78-79	0.00686468878135571
1105	80-81	-0.014504018488700865
1105	82-83	-0.009390859713633404
1105	84-85	0.021145369568383643
1105	86-87	0.03461434394689533
1105	88-89	0.016943896144148596
1105	90-91	0.0421253894965794
1105	92-93	0.009771923986896525
1105	94-95	-0.03944664908704354
1105	96-97	-0.015571495082898679
1105	98-99	-0.00638847096585593
1105	100-101	-0.02719301760268067
1106	1	-0.29717095653638737
1106	2	-0.2578192447708858
1106	3	-0.23826656438814808
1106	4	-0.2790150229561945
1106	5	-0.29707863263487155
1106	6	-0.2645805647145849
1106	7	-0.3036971052520343
1106	8	-0.2625912066908711
1106	9	-0.2890528866571245
1106	10-11	-0.29174923109491857
1106	12-13	-0.23415018685207656
1106	14-15	-0.22609716280842207
1106	16-17	-0.24943413948596316
1106	18-19	-0.24855059013779623
1106	20-21	-0.2482637208051912
1106	22-23	-0.2047293978192073
1106	24-25	-0.20243735628343984
1106	26-27	-0.22277560307627198
1106	28-29	-0.2021837290395183
1106	30-31	-0.1678241479449838
1106	32-33	-0.15688109360736746
1106	34-35	-0.15794425083742425
1106	36-37	-0.17671258876514173
1106	38-39	-0.10663269840664924
1106	40-41	-0.12796334747382332
1106	42-43	-0.06817537427404119
1106	44-45	-0.1186557481789805
1106	46-47	-0.07894290207377708
1106	48-49	-0.11076480214089912
1106	50-51	-0.13861305049267258
1106	52-53	-0.11842673763636213
