##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	SRR8283888.sra_2.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	12246950
Sequences flagged as poor quality	0
Sequence length	101
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.829319626519254	34.0	31.0	34.0	30.0	34.0
2	32.005568488480804	34.0	31.0	34.0	30.0	34.0
3	32.105884322219005	34.0	31.0	34.0	30.0	34.0
4	35.600368581565206	37.0	35.0	37.0	35.0	37.0
5	35.61061129505714	37.0	35.0	37.0	35.0	37.0
6	35.615039417977535	37.0	36.0	37.0	35.0	37.0
7	35.59749104879174	37.0	35.0	37.0	35.0	37.0
8	35.57276668884906	37.0	35.0	37.0	35.0	37.0
9	37.23499434553093	39.0	38.0	39.0	35.0	39.0
10-11	37.21878063517856	39.0	38.0	39.0	35.0	39.0
12-13	37.17042777997787	39.0	38.0	39.0	34.5	39.0
14-15	38.57851628364614	41.0	39.0	41.0	35.0	41.0
16-17	38.52452373856348	40.0	39.0	41.0	35.0	41.0
18-19	38.49938752097461	40.0	39.0	41.0	34.0	41.0
20-21	38.485347535508836	40.0	39.0	41.0	34.0	41.0
22-23	38.38755731018743	40.0	39.0	41.0	34.0	41.0
24-25	38.35540314119025	40.0	39.0	41.0	34.0	41.0
26-27	38.29283980909533	40.0	38.5	41.0	34.0	41.0
28-29	38.22790286561144	40.0	38.0	41.0	34.0	41.0
30-31	38.15115661450402	40.0	38.0	41.0	34.0	41.0
32-33	38.06798276305529	40.0	38.0	41.0	34.0	41.0
34-35	37.98472656457322	40.0	38.0	41.0	33.0	41.0
36-37	37.89267368610144	40.0	38.0	41.0	33.0	41.0
38-39	37.79004731790364	40.0	38.0	41.0	33.0	41.0
40-41	37.68842532222308	40.0	38.0	41.0	33.0	41.0
42-43	37.5465827001825	40.0	38.0	41.0	33.0	41.0
44-45	37.44091806531422	40.0	37.5	41.0	32.5	41.0
46-47	37.29783860471383	40.0	37.0	41.0	32.0	41.0
48-49	37.1622462327355	40.0	37.0	41.0	32.0	41.0
50-51	36.051679561033566	39.0	35.5	40.0	30.0	40.5
52-53	36.309644809524	39.0	35.5	40.0	30.5	40.5
54-55	36.75071050343146	39.5	36.0	41.0	31.0	41.0
56-57	36.65219091283952	39.0	35.0	41.0	31.0	41.0
58-59	36.452303267344114	39.0	35.0	41.0	31.0	41.0
60-61	36.19161129913979	39.0	35.0	41.0	31.0	41.0
62-63	35.90981150408878	38.5	35.0	41.0	30.5	41.0
64-65	35.62610098840936	37.5	35.0	40.0	30.0	41.0
66-67	35.29730169552419	37.0	35.0	40.0	30.0	41.0
68-69	34.974272778120266	36.5	35.0	39.5	29.5	41.0
70-71	34.64209999224297	36.0	34.5	39.0	29.0	41.0
72-73	34.30372762197935	35.5	34.0	39.0	29.0	41.0
74-75	33.96651456076819	35.0	34.0	37.5	29.0	40.0
76-77	33.63571954649933	35.0	34.0	37.0	29.0	39.0
78-79	33.318311416311815	35.0	34.0	37.0	28.5	39.0
80-81	33.03154507857059	35.0	34.0	36.0	28.0	39.0
82-83	32.76431286973491	35.0	34.0	36.0	27.0	37.0
84-85	32.518047636350275	35.0	34.0	35.5	27.0	37.0
86-87	32.3025428371962	35.0	33.0	35.0	27.0	37.0
88-89	32.1038507138512	35.0	33.0	35.0	26.0	36.0
90-91	31.922991887776142	35.0	33.0	35.0	26.0	36.0
92-93	31.754842470982574	35.0	33.0	35.0	25.5	36.0
94-95	31.57871702750481	35.0	33.0	35.0	25.0	35.5
96-97	31.385030558628884	35.0	33.0	35.0	25.0	35.0
98-99	31.16328212330417	35.0	33.0	35.0	24.0	35.0
100-101	30.04250650161877	34.5	31.0	35.0	12.5	35.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.17962085958758678
1101	2	0.27818175131533707
1101	3	0.3342485236497339
1101	4	0.30938349838623935
1101	5	0.23500061687779805
1101	6	0.2683578556822539
1101	7	0.29511637441826366
1101	8	0.24584183050284736
1101	9	0.3151172467249239
1101	10-11	0.37210015563073995
1101	12-13	0.3542098998685219
1101	14-15	0.44867104343457953
1101	16-17	0.49526375386055577
1101	18-19	0.5033966550809339
1101	20-21	0.4490204659643453
1101	22-23	0.4986510116997991
1101	24-25	0.44696981332803176
1101	26-27	0.41692920726623584
1101	28-29	0.4058142893805652
1101	30-31	0.3697987720375835
1101	32-33	0.3638599203264832
1101	34-35	0.43970446930784135
1101	36-37	0.4487389895830063
1101	38-39	0.3779066359309198
1101	40-41	0.3967495607969198
1101	42-43	0.4008576822131147
1101	44-45	0.40507098662379093
1101	46-47	0.3350269407585458
1101	48-49	0.40173329602575336
1101	50-51	0.23229736734631246
1101	52-53	0.35800534473933965
1101	54-55	0.4850543395094533
1101	56-57	0.4219275738920416
1101	58-59	0.4309098896890404
1101	60-61	0.46507193233029653
1101	62-63	0.4398554993607746
1101	64-65	0.48825973107243925
1101	66-67	0.523829555992414
1101	68-69	0.48160786554253576
1101	70-71	0.3886422048523883
1101	72-73	0.4296082492704727
1101	74-75	0.5162332131758802
1101	76-77	0.42035414778214886
1101	78-79	0.4360013110166747
1101	80-81	0.43649472078858054
1101	82-83	0.4449048103126003
1101	84-85	0.49340627392858494
1101	86-87	0.5353749053698067
1101	88-89	0.475908220458642
1101	90-91	0.4607886672507142
1101	92-93	0.5107601121908552
1101	94-95	0.46521540002331463
1101	96-97	0.4396415229478592
1101	98-99	0.46991401396733323
1101	100-101	0.3570775435344764
1102	1	0.08560557701556704
1102	2	0.1308213881569884
1102	3	0.20638818085330968
1102	4	0.24804864069440669
1102	5	0.23384129188995217
1102	6	0.1665756725780838
1102	7	0.152918911443102
1102	8	0.19481980156907497
1102	9	0.23162392258064557
1102	10-11	0.23985547174970634
1102	12-13	0.26864183116634877
1102	14-15	0.3744905087417152
1102	16-17	0.34613161572976736
1102	18-19	0.3251457905953501
1102	20-21	0.3378207368341961
1102	22-23	0.3639550064674779
1102	24-25	0.3623561457129014
1102	26-27	0.31374253911177874
1102	28-29	0.30154989815852673
1102	30-31	0.3708298898505049
1102	32-33	0.3612167467208067
1102	34-35	0.3447022482533768
1102	36-37	0.35087720415366164
1102	38-39	0.3265109354771951
1102	40-41	0.3057758494367988
1102	42-43	0.2884560827204439
1102	44-45	0.29675481017374494
1102	46-47	0.35103279248781405
1102	48-49	0.3711779598824876
1102	50-51	0.2132006672992901
1102	52-53	0.3123897921144376
1102	54-55	0.4286488180226655
1102	56-57	0.4633087383914969
1102	58-59	0.47949264352730836
1102	60-61	0.4688092852727124
1102	62-63	0.4433365338231994
1102	64-65	0.450937850491016
1102	66-67	0.41006373678887087
1102	68-69	0.42055664090308653
1102	70-71	0.39114984349155435
1102	72-73	0.31442548193539466
1102	74-75	0.39224611259002273
1102	76-77	0.3583471715411548
1102	78-79	0.36871704934981864
1102	80-81	0.35448723351957057
1102	82-83	0.34432935775581797
1102	84-85	0.3250817034474238
1102	86-87	0.3371231838910802
1102	88-89	0.32167967414201115
1102	90-91	0.3376610024073976
1102	92-93	0.33155657227561974
1102	94-95	0.3978063699915815
1102	96-97	0.306225126026316
1102	98-99	0.3209911388903812
1102	100-101	0.039254074368702874
1103	1	0.12923116716240912
1103	2	0.22707360688700362
1103	3	0.3175411303196256
1103	4	0.28681412588344557
1103	5	0.2797521817975621
1103	6	0.25240674341345226
1103	7	0.20953579509755116
1103	8	0.2724957112074051
1103	9	0.36565604111754624
1103	10-11	0.3938954315648786
1103	12-13	0.3466542389799159
1103	14-15	0.37642620475089217
1103	16-17	0.3910825479676774
1103	18-19	0.42011883045616827
1103	20-21	0.3789090961302648
1103	22-23	0.39968585218937136
