##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	SRR8283887.sra_1.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	13711898
Sequences flagged as poor quality	0
Sequence length	101
%GC	46
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.586823137103266	34.0	31.0	34.0	31.0	34.0
2	32.76118295220691	34.0	31.0	34.0	31.0	34.0
3	32.84394487181862	34.0	31.0	34.0	31.0	34.0
4	36.31681062680017	37.0	37.0	37.0	35.0	37.0
5	36.31699623203148	37.0	37.0	37.0	35.0	37.0
6	36.249386773443035	37.0	37.0	37.0	35.0	37.0
7	36.21615913420593	37.0	37.0	37.0	35.0	37.0
8	36.15834022394274	37.0	36.0	37.0	35.0	37.0
9	32.80571449700107	39.0	35.0	39.0	10.0	39.0
10-11	35.72912480825047	39.0	35.0	39.0	24.5	39.0
12-13	37.66871260273378	39.0	37.0	39.0	35.0	39.0
14-15	39.2818863588396	40.0	39.0	41.0	36.0	41.0
16-17	39.33987566856172	41.0	39.0	41.0	36.0	41.0
18-19	39.35577977607476	41.0	39.0	41.0	36.0	41.0
20-21	39.35869837275627	41.0	39.0	41.0	36.0	41.0
22-23	39.31511611302827	40.5	39.0	41.0	36.0	41.0
24-25	39.28105784480019	41.0	39.0	41.0	36.0	41.0
26-27	39.20318970429914	40.0	39.0	41.0	36.0	41.0
28-29	39.13978221687472	40.0	39.0	41.0	36.0	41.0
30-31	39.070786845118015	40.0	39.0	41.0	36.0	41.0
32-33	39.008520045875485	40.0	39.0	41.0	35.5	41.0
34-35	38.94005198988499	40.0	38.5	41.0	35.0	41.0
36-37	38.8615691642397	40.0	38.0	41.0	35.0	41.0
38-39	38.78511516057077	40.0	38.0	41.0	35.0	41.0
40-41	38.713013143767554	40.0	38.0	41.0	35.0	41.0
42-43	38.622585618708655	40.0	38.0	41.0	35.0	41.0
44-45	38.52661914492071	40.0	38.0	41.0	34.0	41.0
46-47	38.42041944156819	40.0	38.0	41.0	34.0	41.0
48-49	38.28556385848261	40.0	38.0	41.0	34.0	41.0
50-51	38.1595530392656	40.0	37.5	41.0	34.0	41.0
52-53	38.01575248736535	40.0	37.0	41.0	33.0	41.0
54-55	37.84802895266578	40.0	37.0	41.0	33.0	41.0
56-57	37.6477063204525	40.0	36.0	41.0	33.0	41.0
58-59	37.445295282972495	39.0	36.0	41.0	33.0	41.0
60-61	37.215128788151716	39.0	35.0	41.0	32.5	41.0
62-63	36.958155938732915	39.0	35.0	41.0	32.0	41.0
64-65	36.531667898929825	38.0	35.0	40.0	31.0	41.0
66-67	36.27063543646547	37.5	35.0	40.0	31.0	41.0
68-69	36.04318096590275	37.0	35.0	40.0	31.0	41.0
70-71	35.737658710705105	36.5	35.0	39.0	31.0	41.0
72-73	35.398547159554425	36.0	34.5	39.0	31.0	41.0
74-75	35.040618993811066	35.5	34.0	39.0	30.5	40.0
76-77	33.541583812831746	34.5	32.0	36.5	28.0	39.0
78-79	34.465886123131895	35.0	34.0	37.0	30.5	39.0
80-81	34.3634896131812	35.0	34.0	37.0	31.0	39.0
82-83	34.11884113344483	35.0	34.0	36.0	31.0	38.5
84-85	33.8717606417434	35.0	34.0	36.0	30.5	37.0
86-87	33.64950596190258	35.0	34.0	35.5	30.0	37.0
88-89	33.447820608058784	35.0	34.0	35.0	30.0	36.5
90-91	33.28482194806291	35.0	34.0	35.0	30.0	36.0
92-93	33.122866250901225	35.0	34.0	35.0	30.0	36.0
94-95	32.97504550427665	35.0	34.0	35.0	30.0	36.0
96-97	32.80373592335649	35.0	34.0	35.0	29.0	35.5
98-99	32.626156750874316	35.0	34.0	35.0	29.0	35.0
100-101	31.792029010134122	34.5	32.5	35.0	27.0	35.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	0.05195777687123382
1101	2	0.09638771032390281
1101	3	0.10882738402186476
1101	4	0.11192792076510472
1101	5	0.11901625318949982
1101	6	0.18725780670119718
1101	7	0.17245115365863484
1101	8	0.19508496024312905
1101	9	5.487994606772119
1101	10-11	2.4829809503114006
1101	12-13	0.45660518505333414
1101	14-15	0.34002801152958995
1101	16-17	0.22238138253788264
1101	18-19	0.17612544618692283
1101	20-21	0.18433571264845483
1101	22-23	0.18446564030971757
1101	24-25	0.21192986677748848
1101	26-27	0.2118990236817595
1101	28-29	0.1622668612411431
1101	30-31	0.198942919408168
1101	32-33	0.16905852644415376
1101	34-35	0.19361946727635626
1101	36-37	0.21577176328265324
1101	38-39	0.1842163682911604
1101	40-41	0.1902161320946547
1101	42-43	0.23425168372397565
1101	44-45	0.19649589195545047
1101	46-47	0.13497988364939317
1101	48-49	0.10889075154535277
1101	50-51	0.15535806371995164
1101	52-53	0.13142929620215682
1101	54-55	0.15099361038050318
1101	56-57	0.1600821542704125
1101	58-59	0.13586735815977136
1101	60-61	0.15265050709351158
1101	62-63	0.12069298987557175
1101	64-65	0.27297585315585593
1101	66-67	0.2906713907549232
1101	68-69	0.14718256792760798
1101	70-71	0.14397118333467773
1101	72-73	0.04788590022724293
1101	74-75	0.04436776797484043
1101	76-77	0.013874181663148022
1101	78-79	0.1391813844744476
1101	80-81	0.1817720713989459
1101	82-83	0.20103223365033074
1101	84-85	0.06992541671179708
1101	86-87	0.1505799410624249
1101	88-89	0.1440564891241749
1101	90-91	0.11627548886097117
1101	92-93	0.046684782784637946
1101	94-95	0.15766576140539001
1101	96-97	0.13548477165588935
1101	98-99	0.11408968267031838
1101	100-101	0.008907429194117356
1102	1	0.005089841242707394
1102	2	0.08063595069634744
1102	3	0.09056100347243046
1102	4	0.10824881778412987
1102	5	0.07902455750348736
1102	6	0.1252255860346878
1102	7	0.11564579406251596
1102	8	0.14011152609288757
1102	9	5.401324878921422
1102	10-11	2.4580818847500865
1102	12-13	0.4190431770864791
1102	14-15	0.29607863793887645
1102	16-17	0.1902079077871761
1102	18-19	0.1411402039290195
1102	20-21	0.12490525915479367
1102	22-23	0.15752267516840135
1102	24-25	0.13139052180029154
1102	26-27	0.21614347076990015
1102	28-29	0.23430998505802592
1102	30-31	0.22582577337431786
1102	32-33	0.20976886468704947
1102	34-35	0.2575243753448362
1102	36-37	0.20690144725158888
1102	38-39	0.2313429015971451
1102	40-41	0.21868792479113353
1102	42-43	0.2104830671285427
1102	44-45	0.2719206432013479
1102	46-47	0.23715757694854034
1102	48-49	0.2138235104670585
1102	50-51	0.2269072291884342
1102	52-53	0.22523445979396683
1102	54-55	0.2261550686979561
1102	56-57	0.2020368237453738
1102	58-59	0.16041742003241666
1102	60-61	0.21140903129179378
1102	62-63	0.19413640501333163
1102	64-65	0.3115183611172938
1102	66-67	0.29454066635425846
1102	68-69	0.23602323628971789
1102	70-71	0.16603243321288375
1102	72-73	0.11710972021048605
1102	74-75	0.12942023605894093
1102	76-77	0.1549287924564453
1102	78-79	0.28156232890893307
1102	80-81	0.2734589889523207
1102	82-83	0.20558121411993824
1102	84-85	0.23596955888973525
1102	86-87	0.27322067463169475
1102	88-89	0.2673222592909852
1102	90-91	0.26043913337101543
1102	92-93	0.21676205584984842
1102	94-95	0.2556372873697441
1102	96-97	0.2845229539753049
1102	98-99	0.24873913373566126
1102	100-101	0.06708024326020379
1103	1	0.05541780910412797
1103	2	0.09822069977121828
1103	3	0.15493505627283355
1103	4	0.13656709708110526
1103	5	0.09127889485000651
1103	6	0.11951290339988674
1103	7	0.12290526283987901
1103	8	0.1420867361321001
1103	9	5.3785060473978845
1103	10-11	2.395298357102888
1103	12-13	0.40606677247223644
1103	14-15	0.20937763068866388
1103	16-17	0.1513538434272661
1103	18-19	0.15907133033326915
1103	20-21	0.17168571162192592
1103	22-23	0.1473705404287884
