##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	SRR8283891.sra_1.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	12185687
Sequences flagged as poor quality	0
Sequence length	101
%GC	46
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1103	24-25	0.15247303113567767
1103	26-27	0.13530976524896943
1103	28-29	0.09784723785895011
1103	30-31	0.10407557112780097
1103	32-33	0.12506102109344397
1103	34-35	0.11974264862423922
1103	36-37	0.15725050253852402
1103	38-39	0.0724732538331736
1103	40-41	0.14132779290009978
1103	42-43	0.13123858546819633
1103	44-45	0.08238906390974421
1103	46-47	0.11050462209441747
1103	48-49	0.12619036373894943
1103	50-51	0.06718551120449945
1103	52-53	0.07215596945668068
1103	54-55	0.15274468905119676
1103	56-57	0.03621066517408167
1103	58-59	-0.03232924647696933
1103	60-61	0.08912840199490546
1103	62-63	0.1359343545283238
1103	64-65	0.3015169295333422
1103	66-67	0.18031272082526328
1103	68-69	0.0994219826956666
1103	70-71	0.12407087913489079
1103	72-73	0.1651530085779882
1103	74-75	0.04610426030270531
1103	76-77	-0.13701848148691909
1103	78-79	0.17616706968151874
1103	80-81	0.18932715067656858
1103	82-83	0.134422093634889
1103	84-85	0.12035721374350317
1103	86-87	0.11816217269529972
1103	88-89	0.14536100346200698
1103	90-91	0.20032834056583937
1103	92-93	0.18850102301141192
1103	94-95	0.20247533999384615
1103	96-97	0.168645925345821
1103	98-99	0.16730789667382595
1103	100-101	0.059586756263456664
1104	1	0.07686029130446315
1104	2	0.07193252039480313
1104	3	0.14690136375722318
1104	4	0.10948418469444476
1104	5	0.12312859187024117
1104	6	0.17172343204083518
1104	7	0.1300162987922846
1104	8	0.16767167246412384
1104	9	5.425455229321926
1104	10-11	2.425403834424678
1104	12-13	0.4059768287168666
1104	14-15	0.3029120873381643
1104	16-17	0.21454186333552627
1104	18-19	0.13242091175585102
1104	20-21	0.15952165493757064
1104	22-23	0.1513940115820276
1104	24-25	0.1518306103564555
1104	26-27	0.15532131634411428
1104	28-29	0.14471652145564917
1104	30-31	0.12991267093305936
1104	32-33	0.15614569836978376
1104	34-35	0.20368108287983944
1104	36-37	0.18815640026230795
1104	38-39	0.19323163489684703
1104	40-41	0.18987818269409473
1104	42-43	0.24482287016206072
1104	44-45	0.239965289912206
1104	46-47	0.26544285033568826
1104	48-49	0.24746361714706921
1104	50-51	0.26200187493263627
1104	52-53	0.25243286255507513
1104	54-55	0.25390168324233997
1104	56-57	0.19641971211150633
1104	58-59	0.26956364095615726
1104	60-61	0.24336527537745667
1104	62-63	0.26590197468697596
1104	64-65	0.35521318578652483
1104	66-67	0.38390434991752187
1104	68-69	0.23109544493929235
1104	70-71	0.20601648440801057
1104	72-73	0.18750160867542576
1104	74-75	0.16975915737322822
1104	76-77	0.22519931181127362
1104	78-79	0.3446554108928197
1104	80-81	0.3673529261955011
1104	82-83	0.3747187751320311
1104	84-85	0.3440681925790514
1104	86-87	0.3717272505075968
1104	88-89	0.33382168422912883
1104	90-91	0.35216055481726016
